trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
21,True,"{'a': 0.75, 'e': 0.00799999999999984}",20,12,16.954282069637067,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
22,True,"{'a': 0.75, 'e': 0.00799999999999984}",25,11,27.573615235679046,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
23,True,"{'a': 0.75, 'e': 0.00799999999999984}",20,6,23.122161714223264,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
24,True,"{'a': 0.75, 'e': 0.00799999999999984}",20,2,29.90334500969603,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
25,True,"{'a': 0.75, 'e': 0.00799999999999984}",25,13,24.184910097957754,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
26,True,"{'a': 0.75, 'e': 0.00799999999999984}",20,0,31.137350394968507,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
27,True,"{'a': 0.75, 'e': 0.00799999999999984}",20,14,9.738228517224616,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
28,True,"{'a': 0.75, 'e': 0.00799999999999984}",20,14,14.523746708314297,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
29,True,"{'a': 0.75, 'e': 0.00799999999999984}",35,4,52.061363476317595,"{0: 31, 1: 0, 2: 0, 3: 0, 4: 0}",1
30,True,"{'a': 0.75, 'e': 0.00799999999999984}",25,11,28.18252996053742,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
31,True,"{'a': 0.75, 'e': 0.00799999999999984}",20,5,21.30398125862943,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
32,True,"{'a': 0.75, 'e': 0.00799999999999984}",20,8,21.150265314280542,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
33,True,"{'a': 0.75, 'e': 0.00799999999999984}",20,1,31.392402737172834,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
34,True,"{'a': 0.75, 'e': 0.00799999999999984}",20,0,30.43104402504611,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
35,True,"{'a': 0.75, 'e': 0.00799999999999984}",20,0,20.666370896780734,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
36,True,"{'a': 0.75, 'e': 0.0069999999999998406}",25,2,44.10009090612215,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
37,True,"{'a': 0.75, 'e': 0.0069999999999998406}",20,12,16.242157082307926,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
38,True,"{'a': 0.75, 'e': 0.0069999999999998406}",20,0,34.927453087682615,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
39,True,"{'a': 0.75, 'e': 0.0069999999999998406}",30,0,42.2014384756563,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",1
40,True,"{'a': 0.75, 'e': 0.0069999999999998406}",20,13,10.22843277929461,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
41,True,"{'a': 0.75, 'e': 0.0069999999999998406}",20,13,12.04718665173186,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
42,True,"{'a': 0.75, 'e': 0.0069999999999998406}",25,10,27.712505325135815,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
43,True,"{'a': 0.75, 'e': 0.0069999999999998406}",25,8,26.62751367316883,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
44,True,"{'a': 0.75, 'e': 0.0069999999999998406}",20,0,33.30073564842722,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
45,True,"{'a': 0.75, 'e': 0.0069999999999998406}",20,0,31.419169623161785,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
46,True,"{'a': 0.75, 'e': 0.0069999999999998406}",35,17,37.33896038174541,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
47,True,"{'a': 0.75, 'e': 0.0069999999999998406}",25,17,16.372301027941738,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
48,True,"{'a': 0.75, 'e': 0.0069999999999998406}",20,9,20.033086860137143,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
49,True,"{'a': 0.75, 'e': 0.0069999999999998406}",20,0,32.0036053029222,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
50,True,"{'a': 0.75, 'e': 0.0069999999999998406}",20,0,31.328015462836408,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
